DATE,TIME,WELL STATE,WELL LIQ PROD RATE SC,WELL LIQ PROD CUMU SC,WELL OIL PROD RATE SC,WELL OIL PROD CUMU SC,WELL GAS PROD RATE SC,WELL GAS PROD CUMU SC,WELL WATER PROD RATE SC,WELL WATER PROD CUMU SC,WELL GOR SC,WELL OCUT SC,WELL WCUT SC,WELL BHP,WELL BHPD,ZWPC_Z1,ZWPC_Z2,ZWPC_Z3,ZWPR_Z1,ZWPR_Z2,ZWPR_Z3,ZWCUT_Z1,ZWCUT_Z2,ZWCUT_Z3,ZOPC_Z1,ZOPC_Z2,ZOPC_Z3,ZOPR_Z1,ZOPR_Z2,ZOPR_Z3,ZGPC_Z1,ZGPC_Z2,ZGPC_Z3,ZGPR_Z1,ZGPR_Z2,ZGPR_Z3
2025-01-31,3045.0,0.0,1443.56,3554460.0,1443.56,3554460.0,331871.0,793680000.0,0.00046393199999999996,0.839131,229.898,1.0,3.21382e-07,301.70799999999997,0.0361417,0.193048,0.342546,0.303537,0.00012076799999999999,0.00020903799999999999,0.00018001,3.94276e-05,4.89279e-05,2.1108400000000003e-05,725647.0,1058600.0,1770210.0,306.303,427.23800000000006,852.785,161244000.0,248976000.0,383461000.0,75593.3,109774.0,179327
2025-02-28,3073.0,0.0,1440.0,3594840.0,1440.0,3594840.0,333400.0,802998000.0,0.00046446800000000005,0.8521209999999999,231.528,1.0,3.2254800000000004e-07,301.69599999999997,-0.000435965,0.196126,0.34787199999999996,0.30812399999999995,0.000120924,0.00020925700000000002,0.00018022400000000001,3.93473e-05,4.92824e-05,2.11908e-05,733468.0,1069450.0,1791920.0,307.324,424.608,850.482,163183000.0,251782000.0,388033000.0,76558.8,110460.0,179355
2025-03-31,3104.0,0.0,1431.74,3639330.0,1431.74,3639330.0,333661.0,813337000.0,0.00046533699999999997,0.8665290000000001,233.045,1.0,3.25014e-07,301.61400000000003,-0.00262254,0.19954000000000002,0.35378000000000004,0.313209,0.00012122600000000001,0.000209696,0.000180437,3.9533299999999996e-05,4.96054e-05,2.1379499999999997e-05,742129.0,1081400.0,1815810.0,306.642,422.72900000000004,843.9739999999999,165355000.0,254904000.0,393078000.0,77369.0,110858.0,178434
2025-04-30,3134.0,0.0,1474.64,3683530.0,1474.64,3683530.0,346796.0,823695000.0,0.0004980280000000001,0.881244,235.173,1.0,3.37729e-07,298.73400000000004,-0.0959961,0.203015,0.359811,0.318419,0.000129221,0.000224272,0.000193791,4.08217e-05,5.1598900000000005e-05,2.22931e-05,750733.0,1093250.0,1839540.0,316.55,434.645,869.2869999999999,167548000.0,258037000.0,398110000.0,81310.2,115261.0,184523
2025-05-31,3165.0,0.0,1471.81,3729180.0,1471.81,3729180.0,347699.0,834460000.0,0.000504914,0.8968020000000001,236.239,1.0,3.43056e-07,298.087,-0.020877,0.20668899999999998,0.366187,0.32392600000000005,0.000131054,0.000227425,0.000196372,4.1443500000000004e-05,5.21355e-05,2.2703699999999997e-05,759662.0,1105530.0,1863990.0,316.223,436.218,864.933,169862000.0,261295000.0,403303000.0,82567.2,115703.0,183817
2025-06-30,3195.0,0.0,1469.22,3773300.0,1469.22,3773300.0,348426.0,844903000.0,0.000509056,0.9120229999999999,237.15,1.0,3.4648e-07,297.70799999999997,-0.0126424,0.210285,0.37242600000000003,0.329312,0.00013214700000000002,0.000229331,0.000197925,4.20671e-05,5.24303e-05,2.29347e-05,768267.0,1117460.0,1887570.0,314.133,437.401,862.993,172129000.0,264459000.0,408316000.0,83344.7,116054.0,183487
2025-07-31,3226.0,0.0,1460.41,3818730.0,1460.41,3818730.0,347609.0,855699000.0,0.000509942,0.927832,238.021,1.0,3.49176e-07,297.63,-0.00251032,0.21402,0.37890799999999997,0.334905,0.000132435,0.00022973200000000002,0.00019820900000000003,4.30886e-05,5.26774e-05,2.3010500000000003e-05,777048.0,1129790.0,1911890.0,307.35400000000004,436.11199999999997,861.3839999999999,174477000.0,267735000.0,413487000.0,82756.5,116085.0,183147
2025-08-31,3257.0,0.0,1458.33,3863930.0,1458.33,3863930.0,348161.0,866475000.0,0.0005074119999999999,0.9436030000000001,238.74,1.0,3.47941e-07,297.92,0.00934232,0.21774699999999997,0.385372,0.340484,0.000131739,0.000228512,0.000197345,4.37628e-05,5.25479e-05,2.2770700000000002e-05,785616.0,1142070.0,1936250.0,301.03,434.86300000000006,866.663,176798000.0,271013000.0,418664000.0,81981.2,116451.0,184162
2025-09-30,3287.0,0.0,1459.85,3907710.0,1459.84,3907710.0,349346.0,876940000.0,0.000499103,0.9587129999999999,239.304,1.0,3.41888e-07,298.776,0.0285411,0.22131599999999998,0.391565,0.345833,0.000129526,0.000224821,0.000194118,4.3629799999999993e-05,5.1592600000000005e-05,2.22718e-05,793771.0,1153950.0,1959990.0,296.874,435.76199999999994,871.5880000000001,179029000.0,274204000.0,423707000.0,81520.6,117301.0,185075
2025-10-31,3318.0,0.0,1469.42,3953260.0,1469.42,3953260.0,352629.0,887859000.0,0.000490866,0.974115,239.97799999999998,1.0,3.34054e-07,299.682,0.029223000000000002,0.22495,0.397879,0.351286,0.00012728299999999998,0.000221171,0.00019096,4.3054e-05,5.0318199999999995e-05,2.17106e-05,802145.0,1166340.0,1984780.0,295.635,439.54400000000004,879.569,181337000.0,277551000.0,428972000.0,81618.5,119103.0,186783
2025-11-30,3348.0,0.0,1464.59,3997250.0,1464.59,3997250.0,352477.0,898432000.0,0.00047428300000000004,0.988563,240.665,1.0,3.23832e-07,301.342,0.0553406,0.228361,0.403803,0.35639899999999997,0.000123099,0.000213688,0.000184403,4.20755e-05,4.87684e-05,2.09857e-05,810167.0,1178320.0,2008770.0,292.568,438.168,878.7080000000001,183555000.0,280810000.0,434067000.0,81031.9,119604.0,186701
2025-12-31,3379.0,0.0,1457.17,4042530.0,1457.17,4042530.0,352521.0,909359000.0,0.000458003,1.00298,241.922,1.0,3.1430999999999996e-07,303.025,0.0543006,0.23176799999999997,0.40971199999999997,0.3615,0.000119017,0.00020621099999999998,0.000178072,4.108e-05,4.74583e-05,2.03034e-05,818375.0,1190630.0,2033530.0,289.72,434.51,877.057,185834000.0,284190000.0,439336000.0,80583.4,119977.0,186825
2026-01-31,3410.0,0.0,1450.29,4087600.0,1450.29,4087600.0,353874.0,920308000.0,0.000446658,1.0169700000000002,244.002,1.0,3.07978e-07,304.265,0.0399908,0.235079,0.415441,0.366452,0.00011621,0.000200848,0.000173776,4.0315700000000004e-05,4.6875699999999996e-05,1.98146e-05,826521.0,1202800.0,2058280.0,288.25,428.468,877.008,188107000.0,287583000.0,444618000.0,80769.9,120504.0,187598
2026-02-28,3438.0,0.0,1449.12,4128220.0,1449.12,4128220.0,357243.0,930272000.0,0.000447698,1.02949,246.525,1.0,3.08945e-07,304.26099999999997,-0.000147138,0.23804299999999998,0.42056000000000004,0.37088499999999996,0.000116603,0.000201111,0.000174262,4.03599e-05,4.72796e-05,1.98439e-05,833880.0,1213680.0,2080660.0,288.907,425.36400000000003,878.164,190184000.0,290672000.0,449417000.0,82094.4,121803.0,188677
2026-03-31,3469.0,0.0,1441.1,4173010.0,1441.1,4173010.0,359051.0,941377000.0,0.00044921699999999996,1.04339,249.15,1.0,3.11718e-07,304.18,-0.00260482,0.241342,0.42623900000000003,0.375807,0.00011728,0.00020161299999999998,0.000174752,4.08055e-05,4.77946e-05,1.9985799999999998e-05,842011.0,1225620.0,2105370.0,287.41200000000003,421.832,874.385,192518000.0,294121000.0,454737000.0,83338.2,122688.0,188535
2026-04-30,3499.0,0.0,1445.21,4216280.0,1445.21,4216280.0,363675.0,952214000.0,0.000456831,1.05697,251.642,1.0,3.16101e-07,303.529,-0.0217102,0.244571,0.43178199999999994,0.380614,0.00011944299999999999,0.00020481700000000001,0.000177753,4.163e-05,4.8491899999999996e-05,2.0225599999999998e-05,849846.0,1237140.0,2129290.0,286.915,422.37300000000005,878.8510000000001,194818000.0,297493000.0,459902000.0,85193.7,124381.0,190068
2026-05-31,3530.0,0.0,1451.03,4261190.0,1451.03,4261190.0,368791.0,963576000.0,0.000466499,1.0713,254.158,1.0,3.21494e-07,302.689,-0.027101599999999997,0.24798299999999998,0.437625,0.38568800000000003,0.000122188,0.00020892,0.000181528,4.2736899999999994e-05,4.92389e-05,2.05271e-05,857929.0,1249080.0,2154170.0,285.908,424.298,884.337,197254000.0,301031000.0,465292000.0,87230.8,126290.0,191744
2026-06-30,3560.0,0.0,1451.87,4304740.0,1451.87,4304740.0,372714.0,974707000.0,0.000473226,1.08541,256.714,1.0,3.25943e-07,302.145,-0.0181335,0.251352,0.44337200000000004,0.390683,0.000124368,0.00021166,0.000184,4.3886899999999995e-05,4.9791400000000006e-05,2.07446e-05,865698.0,1260680.0,2178360.0,283.383,425.095,886.98,199662000.0,304503000.0,470541000.0,88974.6,127917.0,192685
2026-07-31,3591.0,0.0,1443.37,4349630.0,1443.37,4349630.0,374362.0,986294000.0,0.000476058,1.10014,259.366,1.0,3.29823e-07,302.017,-0.00412676,0.254887,0.44936099999999995,0.39589,0.00012598,0.000212468,0.000184693,4.55375e-05,5.02834e-05,2.0823800000000002e-05,873605.0,1272650.0,2203380.0,276.651,422.541,886.933,202182000.0,308130000.0,475982000.0,89351.3,128991.0,193045
2026-08-31,3622.0,0.0,1441.76,4394320.0,1441.76,4394320.0,376689.0,997932000.0,0.00047411400000000003,1.11487,261.27,1.0,3.2884300000000005e-07,302.392,0.012117399999999999,0.25845100000000004,0.45533599999999996,0.401086,0.00012650700000000001,0.000210967,0.00018353,4.65571e-05,5.01994e-05,2.05665e-05,881328.0,1284530.0,2228470.0,271.725,420.25800000000004,892.372,204704000.0,311783000.0,481445000.0,89529.3,130019.0,194395
2026-09-30,3652.0,0.0,1440.94,4437560.0,1440.94,4437560.0,378088.0,1009260000.0,0.00046418,1.12896,262.389,1.0,3.22136e-07,303.558,0.038835699999999994,0.261887,0.46103,0.40604,0.000125058,0.000205875,0.000179155,4.6633999999999994e-05,4.90692e-05,2.00011e-05,888692.0,1295980.0,2252880.0,268.16900000000004,419.56,895.7260000000001,207147000.0,315346000.0,486764000.0,89318.3,130954.0,195209
2026-10-31,3683.0,0.0,1240.69,4477910.0,1240.69,4477910.0,310589.0,1019510000.0,0.000334502,1.14059,250.335,1.0,2.6960899999999996e-07,302.443,-0.035943800000000005,0.265525,0.46380699999999997,0.41125500000000004,0.000129936,5.20605e-05,0.00018558799999999999,4.71423e-05,3.40918e-05,1.98476e-05,896421.0,1302490.0,2279000.0,275.625,152.707,935.064,209741000.0,317288000.0,492484000.0,92839.0,42783.9,205683
2026-11-30,3713.0,0.0,1238.04,4515090.0,1238.04,4515090.0,310255.0,1028830000.0,0.000323628,1.15045,250.602,1.0,2.61403e-07,304.259,0.060533699999999996,0.26903299999999997,0.465196,0.41621800000000003,0.000127291,4.986020000000001e-05,0.000178483,4.66028e-05,3.2764899999999995e-05,1.90856e-05,903909.0,1306650.0,2304520.0,273.14,152.17600000000002,935.17,212267000.0,318460000.0,498098000.0,92288.3,43011.1,205641
2026-12-31,3744.0,0.0,1234.39,4553400.0,1234.39,4553400.0,310103.0,1038440000.0,0.000312693,1.16028,251.21900000000002,1.0,2.53317e-07,306.178,0.0618788,0.272582,0.466567,0.42113500000000004,0.000124759,4.7647799999999995e-05,0.000171212,4.61386e-05,3.15705e-05,1.83085e-05,911571.0,1310920.0,2330910.0,270.4,150.925,935.1519999999999,214862000.0,319675000.0,503902000.0,91797.4,43139.0,205836
2027-01-31,3775.0,0.0,1235.2,4591670.0,1235.19,4591670.0,312189.0,1048080000.0,0.00030591,1.16984,252.74400000000003,1.0,2.47661e-07,307.58099999999996,0.0452615,0.27608,0.467884,0.425879,0.00012385,4.6056999999999996e-05,0.000166258,4.6024300000000006e-05,3.07963e-05,1.77114e-05,919171.0,1315160.0,2357330.0,269.096,149.554,938.707,217454000.0,320896000.0,509728000.0,92285.7,43414.9,207364
2027-02-28,3803.0,0.0,1240.41,4626370.0,1240.41,4626370.0,316695.0,1056900000.0,0.00030909,1.17845,255.315,1.0,2.4918399999999996e-07,307.518,-0.00222015,0.27927399999999997,0.46905600000000003,0.43012399999999995,0.00012673399999999998,4.6017100000000004e-05,0.00016690799999999998,4.69305e-05,3.08033e-05,1.76875e-05,926047.0,1318970.0,2381350.0,270.046,149.39,943.65,219836000.0,322011000.0,515048000.0,94456.9,44059.2,209500
2027-03-31,3834.0,0.0,1236.14,4664740.0,1236.14,4664740.0,319629.0,1066760000.0,0.000312925,1.1880899999999999,258.569,1.0,2.53146e-07,307.426,-0.00296906,0.28289899999999996,0.470354,0.434837,0.000130312,4.60675e-05,0.00016749400000000002,4.8601000000000004e-05,3.09726e-05,1.77894e-05,933638.0,1323170.0,2407930.0,268.126,148.736,941.5369999999999,222533000.0,323261000.0,520964000.0,96639.2,44511.5,210089
2027-04-30,3864.0,0.0,1242.81,4701900.0,1242.81,4701900.0,325743.0,1076440000.0,0.000322122,1.19761,262.10200000000003,1.0,2.59189e-07,306.595,-0.027719099999999997,0.286536,0.471621,0.43945500000000004,0.000136065,4.6826e-05,0.000171089,5.09642e-05,3.12715e-05,1.80284e-05,940938.0,1327250.0,2433720.0,266.981,149.74,949.0,225215000.0,324487000.0,526735000.0,99822.6,45326.1,212810
2027-05-31,3895.0,0.0,1247.75,4740530.0,1247.75,4740530.0,331873.0,1086640000.0,0.000332844,1.2077799999999999,265.97700000000003,1.0,2.66755e-07,305.628,-0.031203700000000004,0.290478,0.47295699999999996,0.44434799999999997,0.000142808,4.77574e-05,0.000175197,5.38892e-05,3.16642e-05,1.8339000000000002e-05,948443.0,1331490.0,2460600.0,265.003,150.82399999999998,955.325,228085000.0,325778000.0,532779000.0,103355.0,46104.8,215235
2027-06-30,3925.0,0.0,1247.78,4777970.0,1247.78,4777970.0,336537.0,1096680000.0,0.00034195,1.2179200000000001,269.709,1.0,2.7404699999999997e-07,304.995,-0.021086599999999997,0.294476,0.474271,0.44917399999999996,0.000149444,4.83875e-05,0.000177937,5.70567e-05,3.19117e-05,1.85809e-05,955634.0,1335620.0,2486720.0,261.922,151.629,957.635,230954000.0,327045000.0,538678000.0,106444.0,46675.6,216702
2027-07-31,3956.0,0.0,1240.05,4816540.0,1240.05,4816540.0,338700.0,1107150000.0,0.000349911,1.22865,273.135,1.0,2.82176e-07,304.82,-0.00562902,0.298802,0.47563999999999995,0.454212,0.00015712299999999998,4.8590699999999995e-05,0.00017880400000000002,6.16664e-05,3.20634e-05,1.86966e-05,962927.0,1339900.0,2513720.0,254.795,151.546,956.347,233985000.0,328367000.0,544801000.0,107929.0,46956.2,217313
2027-08-31,3987.0,0.0,1237.86,4854940.0,1237.86,4854940.0,340454.0,1117680000.0,0.000356539,1.2396200000000002,275.035,1.0,2.8803e-07,305.252,0.0139072,0.30337,0.47700600000000004,0.459242,0.00016640400000000001,4.80696e-05,0.00017732799999999998,6.670729999999999e-05,3.16881e-05,1.84884e-05,970029.0,1344170.0,2540740.0,249.453,151.696,959.132,237039000.0,329695000.0,550951000.0,108392.0,47144.1,218588
2027-09-30,4017.0,0.0,1233.82,4892000.0,1233.82,4892000.0,340221.0,1127890000.0,0.000358621,1.25035,275.747,1.0,2.9066e-07,306.719,0.0489217,0.308048,0.47829499999999997,0.464009,0.000175991,4.63613e-05,0.000171737,7.18371e-05,3.04792e-05,1.79126e-05,976772.0,1348320.0,2566910.0,244.986,152.108,958.75,239990000.0,330982000.0,556922000.0,107799.0,47201.9,218869
2027-10-31,4048.0,0.0,1249.72,4930650.0,1249.72,4930650.0,345690.0,1138570000.0,0.00036971599999999997,1.26169,276.615,1.0,2.9584e-07,307.598,0.0283587,0.313278,0.479587,0.46883,0.000192493,4.50199e-05,0.000168769,7.863130000000001e-05,2.90032e-05,1.73401e-05,983697.0,1352670.0,2594280.0,244.804,155.224,973.2869999999999,243058000.0,332334000.0,563180000.0,108929.0,48192.0,222758
2027-11-30,4078.0,0.0,1250.61,4968150.0,1250.61,4968150.0,346694.0,1148960000.0,0.00037581,1.27288,277.219,1.0,3.00501e-07,309.619,0.0673431,0.318769,0.480781,0.47332700000000005,0.00020894,4.2696899999999994e-05,0.000161342,8.625979999999999e-05,2.73426e-05,1.65322e-05,990342.0,1356920.0,2620890.0,242.22099999999998,156.155,975.923,246027000.0,333654000.0,569275000.0,108706.0,48490.0,223786
2027-12-31,4109.0,0.0,1425.72,5012790.0,1425.72,5012790.0,407276.0,1161600000.0,0.000505274,1.28789,285.663,1.0,3.54398e-07,297.707,-0.38424,0.326439,0.48225200000000007,0.479202,0.000291005,5.30888e-05,0.00021115200000000001,0.000106755,3.00682e-05,1.88937e-05,998065.0,1361960.0,2652760.0,272.592,176.56099999999998,1117.58,249668000.0,335259000.0,576675000.0,130464.0,57081.2,260011
2028-01-31,4140.0,0.0,1390.11,5056380.0,1390.11,5056380.0,403377.0,1174160000.0,0.000535704,1.30403,290.177,1.0,3.85368e-07,298.531,0.026574900000000002,0.335181,0.48374399999999995,0.48510699999999995,0.00032837599999999996,5.26538e-05,0.000207655,0.000124085,3.0652e-05,1.90305e-05,1005630.0,1366870.0,2683880.0,264.638,171.78,1091.17,253367000.0,336860000.0,583929000.0,131955.0,56432.4,254883
2028-02-29,4169.0,0.0,1359.37,5096230.0,1359.37,5096220.0,401063.0,1185820000.0,0.000571609,1.32013,295.036,1.0,4.20496e-07,299.015,0.016687900000000002,0.344436,0.48513199999999995,0.490558,0.000369943,5.25448e-05,0.000205655,0.000143629,3.12548e-05,1.9253800000000002e-05,1012520.0,1371350.0,2712360.0,257.569,168.11700000000002,1068.13,256881000.0,338340000.0,590598000.0,134182.0,55829.6,250717
2028-03-31,4200.0,0.0,1331.76,5137890.0,1331.76,5137890.0,401144.0,1198250000.0,0.00061995,1.3386200000000001,301.21299999999997,1.0,4.6551099999999997e-07,299.047,0.00101692,0.355644,0.48661800000000005,0.496355,0.000422709,5.28916e-05,0.000205663,0.000169142,3.19872e-05,1.96204e-05,1019670.0,1376040.0,2742170.0,249.91299999999998,165.352,1048.21,260718000.0,339908000.0,597620000.0,137831.0,55381.7,247605
2028-04-30,4230.0,0.0,1364.54,5178770.0,1364.54,5178770.0,421364.0,1210750000.0,0.000715805,1.35899,308.795,0.999999,5.24574e-07,295.29,-0.12523199999999998,0.368535,0.488137,0.502314,0.000506928,5.6789499999999996e-05,0.000222882,0.00020084,3.32867e-05,2.0704499999999998e-05,1026580.0,1380680.0,2771520.0,252.403,170.607,1076.49,264684000.0,341469000.0,604598000.0,148784.0,57540.0,256713
2028-05-31,4261.0,0.0,1350.92,5220870.0,1350.92,5220870.0,423711.0,1223860000.0,0.000784337,1.38236,313.645,0.999999,5.80593e-07,295.0,-0.00934035,0.383974,0.48975,0.508632,0.000580214,5.73429e-05,0.000224351,0.000234688,3.36102e-05,2.10324e-05,1033630.0,1385490.0,2801750.0,247.227,170.612,1066.69,268956000.0,343085000.0,611820000.0,153398.0,57010.7,255207
2028-06-30,4291.0,0.0,1336.79,5261150.0,1336.79,5261150.0,424966.0,1236590000.0,0.0008643619999999999,1.4071200000000001,317.901,0.999999,6.46596e-07,295.0,0.0,0.401043,0.49131800000000003,0.514759,0.0006678439999999999,5.7503e-05,0.000224502,0.00027639099999999996,3.37654e-05,2.1238200000000003e-05,1040290.0,1390140.0,2830720.0,241.63,170.301,1057.07,273196000.0,344633000.0,618763000.0,156728.0,56493.7,253774
2028-07-31,4322.0,0.0,1325.64,5302400.0,1325.64,5302400.0,426750.0,1249790000.0,0.00100882,1.43608,321.921,0.999999,7.610070000000001e-07,295.0,0.0,0.422048,0.49294099999999996,0.521095,0.000826349,5.7574799999999996e-05,0.000224669,0.000351485,3.38625e-05,2.1364099999999998e-05,1047010.0,1394940.0,2860440.0,235.101,170.025,1051.62,277660000.0,346221000.0,625912000.0,159487.0,56170.5,253298
2028-08-31,4353.0,0.0,1324.0,5343450.0,1324.0,5343450.0,429224.0,1263060000.0,0.00122603,1.47075,324.187,0.999999,9.260030000000001e-07,295.315,0.010145600000000001,0.448766,0.49456000000000006,0.5274220000000001,0.0010669,5.70575e-05,0.000223323,0.000462955,3.34682e-05,2.1188e-05,1053570.0,1399750.0,2890130.0,230.454,170.483,1054.01,282190000.0,347805000.0,633070000.0,161426.0,56087.3,254161
2028-09-30,4383.0,0.0,1336.55,5383340.0,1336.55,5383340.0,434369.0,1276020000.0,0.00150601,1.51183,324.993,0.999999,1.12679e-06,295.752,0.014586400000000001,0.48223299999999997,0.49610299999999996,0.533489,0.00137765,5.59606e-05,0.00022134700000000002,0.00060143,3.24003e-05,2.07456e-05,1059840.0,1404430.0,2919070.0,229.06099999999998,172.717,1066.96,286628000.0,349342000.0,640047000.0,163603.0,56579.8,257146
2028-10-31,4414.0,0.0,1294.16,5423660.0,1294.16,5423650.0,380053.0,1288150000.0,0.00115487,1.54946,293.668,0.999999,8.92375e-07,295.0,-0.024261500000000002,0.511983,0.497679,0.539797,0.000988933,5.56346e-05,0.000224525,0.0006767310000000001,3.14218e-05,2.04306e-05,1064560.0,1409380.0,2949720.0,146.13299999999998,177.05700000000002,1098.96,289751000.0,350967000.0,647436000.0,94397.9,58286.3,264956
2028-11-30,4444.0,0.0,1307.53,5462720.0,1307.53,5462720.0,388282.0,1299700000.0,0.00134697,1.58721,296.959,0.999999,1.03016e-06,295.0,0.0,0.542101,0.499188,0.545926,0.00120072,5.4988400000000004e-05,0.000224474,0.000829876,3.10469e-05,2.0131400000000002e-05,1068520.0,1414220.0,2979980.0,144.686,177.114,1115.04,292396000.0,352570000.0,654733000.0,98640.8,59064.1,268979
2028-12-31,4475.0,0.0,1314.13,5503390.0,1314.13,5503380.0,393640.0,1311830000.0,0.00155355,1.63256,299.545,0.999999,1.18219e-06,295.0,0.0,0.5795710000000001,0.500732,0.552257,0.00142824,5.4556000000000004e-05,0.000224409,0.000990386,3.10388e-05,1.99631e-05,1072600.0,1419200.0,3011590.0,144.208,175.767,1124.12,295221000.0,354247000.0,662366000.0,101171.0,59701.7,271699
2029-01-31,4506.0,0.0,1313.56,5544150.0,1313.56,5544140.0,397802.0,1324110000.0,0.00176924,1.6842099999999998,302.843,0.999999,1.3469e-06,295.0,0.0,0.623359,0.502267,0.558587,0.00166544,5.4366899999999996e-05,0.000224407,0.00115886,3.1544499999999996e-05,1.99046e-05,1076660.0,1424120.0,3043370.0,143.71200000000002,172.35,1127.41,298109000.0,355940000.0,670059000.0,103441.0,60381.1,273323
2029-02-28,4534.0,0.0,1300.63,5580750.0,1300.62,5580750.0,399194.0,1335270000.0,0.00196893,1.73682,306.925,0.999999,1.5138299999999998e-06,295.0,0.0,0.6688609999999999,0.503655,0.564307,0.0018844999999999999,5.458810000000001e-05,0.000224566,0.00132178,3.25259e-05,2.0070999999999998e-05,1080300.0,1428440.0,3072000.0,142.571,167.83,1118.86,300771000.0,357488000.0,677015000.0,105267.0,61008.1,272399
2029-03-31,4565.0,0.0,1280.67,5620740.0,1280.67,5620740.0,399626.0,1347660000.0,0.00219585,1.8016299999999998,312.04400000000004,0.9999979999999999,1.71461e-06,295.0,0.0,0.725788,0.5052,0.570646,0.00213325,5.49432e-05,0.00022483,0.00151871,3.37019e-05,2.03679e-05,1084300.0,1433100.0,3103340.0,140.463,163.02700000000002,1103.84,303771000.0,359218000.0,684666000.0,107340.0,61636.8,270172
2029-04-30,4595.0,0.0,1272.78,5658970.0,1272.78,5658960.0,402088.0,1359670000.0,0.00242583,1.8712400000000002,315.914,0.9999979999999999,1.9059299999999998e-06,295.0,0.0,0.787747,0.506703,0.576785,0.00238577,5.51208e-05,0.00022485599999999998,0.00172329,3.43647e-05,2.04449e-05,1088100.0,1437510.0,3133360.0,138.44,160.399,1099.82,306732000.0,360917000.0,692025000.0,109395.0,62791.6,269668
2029-05-31,4626.0,0.0,1270.65,5698400.0,1270.65,5698390.0,405421.0,1372200000.0,0.0026854,1.95085,319.066,0.9999979999999999,2.1134e-06,295.0,0.0,0.8594639999999999,0.508259,0.583128,0.00267098,5.51469e-05,0.00022485900000000002,0.00195401,3.46251e-05,2.0435e-05,1091980.0,1442010.0,3164400.0,136.69,159.269,1100.36,309850000.0,362706000.0,699642000.0,111468.0,63887.1,270163
2029-06-30,4656.0,0.0,1267.68,5736460.0,1267.68,5736460.0,408361.0,1384410000.0,0.00296288,2.03602,322.133,0.9999979999999999,2.33725e-06,295.0,0.0,0.936991,0.509764,0.589268,0.0029759,5.509810000000001e-05,0.000224915,0.00220349,3.47097e-05,2.04606e-05,1095680.0,1446350.0,3194430.0,135.05100000000002,158.74,1099.26,312924000.0,364465000.0,707021000.0,113453.0,64865.3,270429
2029-07-31,4687.0,0.0,1266.0,5775730.0,1265.99,5775720.0,411766.0,1397120000.0,0.00326442,2.13283,325.251,0.9999969999999999,2.5785400000000002e-06,295.0,0.0,1.0259,0.511316,0.5956130000000001,0.00330734,5.49752e-05,0.00022496200000000002,0.00249551,3.4668e-05,2.04493e-05,1099460.0,1450830.0,3225440.0,132.528,158.576,1100.1,316155000.0,366311000.0,714658000.0,115475.0,65915.9,271099
2029-08-31,4718.0,0.0,1274.22,5815080.0,1274.22,5815070.0,417208.0,1409970000.0,0.00358685,2.23926,327.422,0.9999969999999999,2.81493e-06,295.0,0.0,1.1244299999999998,0.512863,0.601958,0.00366213,5.4602600000000005e-05,0.00022485799999999998,0.002799,3.42131e-05,2.02608e-05,1103170.0,1455310.0,3256590.0,130.833,159.596,1109.81,319447000.0,368187000.0,722337000.0,117838.0,67094.5,273537
2029-09-30,4748.0,0.0,1291.78,5853570.0,1291.78,5853570.0,424305.0,1422600000.0,0.0039169,2.35224,328.466,0.9999969999999999,3.03217e-06,295.0,0.0,1.22981,0.514343,0.608093,0.00402583,5.38737e-05,0.00022458799999999998,0.00308399,3.32094e-05,1.99319e-05,1106730.0,1459700.0,3287130.0,130.535,162.224,1126.78,322700000.0,370040000.0,729860000.0,120223.0,68592.4,277454
2029-10-31,4779.0,0.0,1194.25,5891500.0,1194.25,5891500.0,320459.0,1433580000.0,0.000251558,2.39837,268.336,1.0,2.10642e-07,295.0,0.0,1.2681,0.515846,0.614417,0.0,5.27252e-05,0.00022371200000000002,0.0,3.18395e-05,1.95082e-05,1107950.0,1464330.0,3319210.0,0.0,165.597,1146.76,323826000.0,372000000.0,737754000.0,0.0,70230.8,281922
2029-11-30,4809.0,0.0,1215.56,5927680.0,1215.56,5927680.0,326342.0,1443290000.0,0.000250173,2.4058900000000003,268.471,1.0,2.05809e-07,295.0,0.0,1.2681,0.5172720000000001,0.6205149999999999,0.0,5.18381e-05,0.00022307700000000002,0.0,3.07711e-05,1.91103e-05,1107950.0,1468900.0,3350830.0,0.0,168.46400000000003,1167.31,323826000.0,373943000.0,745522000.0,0.0,71924.2,286693
2029-12-31,4840.0,0.0,1232.57,5965670.0,1232.57,5965670.0,331744.0,1453500000.0,0.00024899,2.41362,269.14799999999997,1.0,2.0200800000000002e-07,295.0,0.0,1.2681,0.5187229999999999,0.626798,0.0,5.11355e-05,0.00022248,0.0,3.00803e-05,1.87829e-05,1107950.0,1473680.0,3384040.0,0.0,169.997,1184.48,323826000.0,375998000.0,753678000.0,0.0,73574.6,290980
2030-01-31,4871.0,0.0,1243.84,6004090.0,1243.84,6004090.0,336262.0,1463860000.0,0.000248093,2.4213299999999998,270.341,1.0,1.9945699999999998e-07,295.0,0.0,1.2681,0.520157,0.633066,0.0,5.0661499999999996e-05,0.000221969,0.0,2.98057e-05,1.85455e-05,1107950.0,1478480.0,3417660.0,0.0,169.972,1196.89,323826000.0,378097000.0,761941000.0,0.0,75148.0,294370
